Date,Open,High,Low,Close,Volume,Quote Volume
2015-03-29,0.01,0.01,0.01,0.01,61020146.41,483354.79
2015-03-30,0.01,0.01,0.01,0.01,57303005.9,452285.0
2015-03-31,0.01,0.01,0.01,0.01,93387501.52,733844.35
2015-04-01,0.01,0.01,0.01,0.01,40383230.14,310909.92
2015-04-02,0.01,0.01,0.01,0.01,43354993.26,340360.73
2015-04-03,0.01,0.01,0.01,0.01,41196958.0,329069.99
2015-04-04,0.01,0.01,0.01,0.01,31647954.04,250134.82
2015-04-05,0.01,0.01,0.01,0.01,70815546.08,551600.61
2015-04-06,0.01,0.01,0.01,0.01,50404072.68,388201.17
2015-04-07,0.01,0.01,0.01,0.01,39708878.67,301819.95
2015-04-08,0.01,0.01,0.01,0.01,46611281.6,344864.9
2015-04-09,0.01,0.01,0.01,0.01,30384745.59,217901.38
2015-04-10,0.01,0.01,0.01,0.01,56524725.37,400151.67
2015-04-11,0.01,0.01,0.01,0.01,43208040.45,304263.78
2015-04-12,0.01,0.01,0.01,0.01,40273029.6,287061.36
2015-04-13,0.01,0.01,0.01,0.01,61111585.86,424419.21
2015-04-14,0.01,0.01,0.01,0.01,48084431.16,316103.98
2015-04-15,0.01,0.01,0.01,0.01,49213901.65,320541.15
2015-04-16,0.01,0.01,0.01,0.01,46370162.73,306895.53
2015-04-17,0.01,0.01,0.01,0.01,47345147.56,312622.22
2015-04-18,0.01,0.01,0.01,0.01,32274470.53,212568.27
2015-04-19,0.01,0.01,0.01,0.01,35163259.11,235203.76
2015-04-20,0.01,0.01,0.01,0.01,36827025.73,247519.28
2015-04-21,0.01,0.01,0.01,0.01,47138333.17,318374.18
2015-04-22,0.01,0.01,0.01,0.01,51362708.25,353574.33
2015-04-23,0.01,0.01,0.01,0.01,41844106.03,289261.14
2015-04-24,0.01,0.01,0.01,0.01,79924585.87,541690.01
2015-04-25,0.01,0.01,0.01,0.01,39912094.16,262234.99
2015-04-26,0.01,0.01,0.01,0.01,45307285.66,285871.15
2015-04-27,0.01,0.01,0.01,0.01,48555496.41,307363.72
2015-04-28,0.01,0.01,0.01,0.01,78574733.92,498215.71
2015-04-29,0.01,0.01,0.01,0.01,71880760.53,441913.03
2015-04-30,0.01,0.01,0.01,0.01,72671498.75,465429.7
2015-05-01,0.01,0.01,0.01,0.01,93040604.08,587864.69
2015-05-02,0.01,0.01,0.01,0.01,43248491.88,269058.13
2015-05-03,0.01,0.01,0.01,0.01,95547691.25,582354.71
2015-05-04,0.01,0.01,0.01,0.01,60516366.95,352901.29
2015-05-05,0.01,0.01,0.01,0.01,77159071.71,434186.11
2015-05-06,0.01,0.01,0.01,0.01,69831679.61,390094.98
2015-05-07,0.01,0.01,0.01,0.01,46046351.13,255772.7
2015-05-08,0.01,0.01,0.01,0.01,31345284.79,177583.49
2015-05-09,0.01,0.01,0.01,0.01,51796578.97,300229.89
2015-05-10,0.01,0.01,0.01,0.01,55409909.16,323935.26
2015-05-11,0.01,0.01,0.01,0.01,53315175.29,307555.5
2015-05-12,0.01,0.01,0.01,0.01,185865679.83,1292685.96
2015-05-13,0.01,0.01,0.01,0.01,61141716.92,441029.06
2015-05-14,0.01,0.01,0.01,0.01,67605123.81,479965.97
2015-05-15,0.01,0.01,0.01,0.01,100958625.83,754596.09
2015-05-16,0.01,0.01,0.01,0.01,44471429.77,336116.13
2015-05-17,0.01,0.01,0.01,0.01,53178849.81,394429.89
2015-05-18,0.01,0.01,0.01,0.01,33670632.42,246030.65
2015-05-19,0.01,0.01,0.01,0.01,49290672.46,366848.65
2015-05-20,0.01,0.01,0.01,0.01,93087808.48,754022.47
2015-05-21,0.01,0.01,0.01,0.01,55496231.46,462692.96
2015-05-22,0.01,0.01,0.01,0.01,62171417.98,521284.64
2015-05-23,0.01,0.01,0.01,0.01,112994568.69,1007829.0
2015-05-24,0.01,0.01,0.01,0.01,61399076.63,525455.31
2015-05-25,0.01,0.01,0.01,0.01,38109183.52,338752.85
2015-05-26,0.01,0.01,0.01,0.01,120798017.78,1124760.63
2015-05-27,0.01,0.01,0.01,0.01,133397234.83,1456691.7
2015-05-28,0.01,0.01,0.01,0.01,76687455.8,918242.2
2015-05-29,0.01,0.01,0.01,0.01,73923177.07,851490.03
2015-05-30,0.01,0.01,0.01,0.01,63752347.83,669835.64
2015-05-31,0.01,0.01,0.01,0.01,49914449.9,492330.31
2015-06-01,0.01,0.01,0.01,0.01,37364929.82,354181.56
2015-06-02,0.01,0.01,0.01,0.01,116487839.85,1117179.04
2015-06-03,0.01,0.01,0.01,0.01,33772716.35,334828.6
2015-06-04,0.01,0.01,0.01,0.01,38654672.83,374424.51
2015-06-05,0.01,0.01,0.01,0.01,27541191.09,265177.32
2015-06-06,0.01,0.01,0.01,0.01,29997880.74,296150.71
2015-06-07,0.01,0.01,0.01,0.01,25190512.7,250006.5
2015-06-08,0.01,0.01,0.01,0.01,21633373.75,215489.93
2015-06-09,0.01,0.01,0.01,0.01,30633254.69,313235.08
2015-06-10,0.01,0.01,0.01,0.01,49010908.52,488112.06
2015-06-11,0.01,0.01,0.01,0.01,39567026.97,392199.1
2015-06-12,0.01,0.01,0.01,0.01,26326151.62,261303.1
2015-06-13,0.01,0.01,0.01,0.01,29772162.7,300399.31
2015-06-14,0.01,0.01,0.01,0.01,64628361.3,684527.6
2015-06-15,0.01,0.01,0.01,0.01,21388760.4,225747.25
2015-06-16,0.01,0.01,0.01,0.01,45236416.45,513788.58
2015-06-17,0.01,0.01,0.01,0.01,70722208.08,899418.33
2015-06-18,0.01,0.01,0.01,0.01,37002758.19,472911.7
2015-06-19,0.01,0.01,0.01,0.01,57611729.83,758323.54
2015-06-20,0.01,0.01,0.01,0.01,36202273.61,456014.24
2015-06-21,0.01,0.01,0.01,0.01,25377785.38,322305.32
2015-06-22,0.01,0.01,0.01,0.01,19835042.45,251461.19
2015-06-23,0.01,0.01,0.01,0.01,31593838.38,384911.42
2015-06-24,0.01,0.01,0.01,0.01,50663745.48,598089.7
