Date,Open,High,Low,Close,Volume,Quote Volume
2021-03-21,1027.71,1039.57,989.27,1037.43,3631544.32,3686842827.97
2021-03-22,1037.43,1200.21,1026.41,1071.72,13876265.25,15757766584.1
2021-03-23,1071.72,1104.29,1018.13,1028.22,6009425.22,6357955868.04
2021-03-24,1028.22,1113.72,988.35,988.8,6795774.82,7174554949.84
2021-03-25,988.8,993.48,913.41,942.87,6940634.88,6613816557.18
2021-03-26,942.87,1073.16,895.61,1069.63,8340915.38,8299495740.44
2021-03-27,1069.63,1216.6,1067.98,1193.13,11211467.68,12806448712.04
2021-03-28,1193.13,1402.38,1183.12,1308.79,19022348.61,25084372076.99
2021-03-29,1308.79,1381.3,1281.31,1377.03,9147728.17,12245388541.14
2021-03-30,1377.03,1531.4,1376.65,1402.68,10670666.67,15563556502.05
2021-03-31,1402.68,1453.3,1325.41,1420.07,8410542.93,11760684876.69
2021-04-01,1420.07,1489.2,1373.63,1395.65,7178736.47,10261478411.65
2021-04-02,1395.65,1450.81,1358.38,1449.17,5285585.24,7424648889.66
2021-04-03,1449.17,1743.44,1448.86,1649.22,17957617.17,28841595203.79
2021-04-04,1649.22,1869.01,1624.73,1745.47,14395746.88,25261634403.84
2021-04-05,1745.47,1811.91,1671.92,1684.11,8951740.62,15547488855.29
2021-04-06,1684.11,1856.92,1605.43,1841.77,10600363.38,18299686655.04
2021-04-07,1841.77,2043.9,1695.52,1974.78,21373622.55,40958655759.24
2021-04-08,1974.78,2082.06,1909.34,2009.3,11216975.29,22348263207.47
2021-04-09,2009.3,2163.81,1997.19,2065.65,8403710.35,17656273358.86
2021-04-10,2065.65,2110.03,1945.17,2003.0,8051300.9,16424323273.55
2021-04-11,2003.0,2139.36,1908.88,2082.41,6781914.17,13684097382.32
2021-04-12,2082.41,2239.17,2007.62,2139.37,8575452.53,18226636924.91
2021-04-13,2139.37,2162.61,1980.0,2064.03,7423982.3,15288149065.06
2021-04-14,2064.03,2067.11,1858.77,1980.69,10944062.11,21478715539.86
2021-04-15,1980.69,2117.44,1904.01,2078.76,6623891.54,13297271578.8
2021-04-16,2078.76,2108.36,1860.82,1888.68,7615514.3,15012903433.38
2021-04-17,1888.68,1995.06,1849.93,1852.5,6712964.66,12946979865.37
2021-04-18,1852.5,2454.29,1590.55,2413.35,25493273.63,52462472233.72
2021-04-19,2413.35,2695.43,2234.19,2359.94,28254762.87,69152520198.52
2021-04-20,2359.94,2463.42,2162.32,2394.33,18702243.42,43342682185.8
2021-04-21,2394.33,2644.42,2275.76,2458.58,16876563.64,41712843346.32
2021-04-22,2458.58,3080.75,2375.5,2921.49,34573595.01,96849255184.28
2021-04-23,2921.49,3102.13,2413.68,2797.04,27716947.46,74329100437.72
2021-04-24,2797.04,3262.03,2600.3,3061.19,22997108.88,66948744391.36
2021-04-25,3061.19,3627.91,3032.92,3555.2,28748020.88,95233369062.64
2021-04-26,3555.2,3620.61,3247.61,3285.13,25266587.11,87297554631.25
2021-04-27,3285.13,3487.49,3179.43,3223.57,15854594.07,52611298312.17
2021-04-28,3223.57,3500.15,3025.28,3335.37,17629194.86,58060214891.84
2021-04-29,3335.37,3426.54,3034.64,3149.19,13671388.52,43918600465.31
2021-04-30,3149.19,3282.24,3057.3,3173.3,8858473.9,28201292575.24
2021-05-01,3173.3,3691.64,3118.6,3674.46,13634648.38,46469105672.45
